date,sp500,sp500ret
20100827,1064.59,0.016587
20100830,1048.92,-0.014719
20100831,1049.33,0.000391
20100901,1080.29,0.029505
20100902,1090.1,0.009081
20100903,1104.51,0.013219
20100907,1091.84,-0.011471
20100908,1098.87,0.006439
20100909,1104.18,0.004832
20100910,1109.55,0.004863
20100913,1121.9,0.011131
20100914,1121.1,-0.000713
20100915,1125.07,0.003541
20100916,1124.66,-0.000364
20100917,1125.59,0.000827
20100920,1142.71,0.01521
20100921,1139.78,-0.002564
20100922,1134.28,-0.004825
20100923,1124.83,-0.008331
20100924,1148.67,0.021194
20100927,1142.16,-0.005667
20100928,1147.7,0.00485
20100929,1144.73,-0.002588
20100930,1141.2,-0.003084
20101001,1146.24,0.004416
20101004,1137.03,-0.008035
20101005,1160.75,0.020861
20101006,1159.97,-0.000672
20101007,1158.06,-0.001647
20101008,1165.15,0.006122
20101011,1165.32,0.000146
20101012,1169.77,0.003819
20101013,1178.1,0.007121
20101014,1173.81,-0.003641
20101015,1176.19,0.002028
20101018,1184.71,0.007244
20101019,1165.9,-0.015877
20101020,1178.17,0.010524
20101021,1180.26,0.001774
20101022,1183.08,0.002389
20101025,1185.62,0.002147
20101026,1185.64,0.000017
20101027,1182.45,-0.002691
20101028,1183.78,0.001125
20101029,1183.26,-0.000439
20101101,1184.38,0.000947
20101102,1193.57,0.007759
20101103,1197.96,0.003678
20101104,1221.06,0.019283
20101105,1225.85,0.003923
20101108,1223.25,-0.002121
20101109,1213.4,-0.008052
20101110,1218.71,0.004376
20101111,1213.54,-0.004242
20101112,1199.21,-0.011808
20101115,1197.75,-0.001217
20101116,1178.34,-0.016205
20101117,1178.59,0.000212
20101118,1196.69,0.015357
20101119,1199.73,0.00254
20101122,1197.84,-0.001575
20101123,1180.73,-0.014284
20101124,1198.35,0.014923
20101126,1189.4,-0.007469
20101129,1187.76,-0.001379
20101130,1180.55,-0.00607
20101201,1206.07,0.021617
20101202,1221.53,0.012818
20101203,1224.71,0.002603
20101206,1223.12,-0.001298
20101207,1223.75,0.000515
20101208,1228.28,0.003702
20101209,1233,0.003843
20101210,1240.4,0.006002
20101213,1240.46,0.000048
20101214,1241.59,0.000911
20101215,1235.23,-0.005122
20101216,1242.87,0.006185
20101217,1243.91,0.000837
20101220,1247.08,0.002548
20101221,1254.6,0.00603
20101222,1258.84,0.00338
20101223,1256.77,-0.001644
20101227,1257.54,0.000613
20101228,1258.51,0.000771
20101229,1259.78,0.001009
20101230,1257.88,-0.001508
20101231,1257.64,-0.000191
20110103,1271.87,0.011315
20110104,1270.2,-0.001313
20110105,1276.56,0.005007
20110106,1273.85,-0.002123
20110107,1271.5,-0.001845
20110110,1269.75,-0.001376
20110111,1274.48,0.003725
20110112,1285.96,0.009008
20110113,1283.76,-0.001711
20110114,1293.24,0.007385
20110118,1295.02,0.001376
20110119,1281.92,-0.010116
20110120,1280.26,-0.001295
20110121,1283.35,0.002414
20110124,1290.84,0.005836
20110125,1291.18,0.000263
20110126,1296.63,0.004221
20110127,1299.54,0.002244
20110128,1276.34,-0.017852
20110131,1286.12,0.007663
20110201,1307.59,0.016694
20110202,1304.03,-0.002723
20110203,1307.1,0.002354
20110204,1310.87,0.002884
20110207,1319.05,0.00624
20110208,1324.57,0.004185
20110209,1320.88,-0.002786
20110210,1321.87,0.00075
20110211,1329.15,0.005507
20110214,1332.32,0.002385
20110215,1328.01,-0.003235
20110216,1336.32,0.006257
20110217,1340.43,0.003076
20110218,1343.01,0.001925
20110222,1315.44,-0.020529
20110223,1307.4,-0.006112
20110224,1306.1,-0.000994
20110225,1319.88,0.01055
20110228,1327.22,0.005561
20110301,1306.33,-0.01574
20110302,1308.44,0.001615
20110303,1330.97,0.017219
20110304,1321.15,-0.007378
20110307,1310.13,-0.008341
20110308,1321.82,0.008923
20110309,1320.02,-0.001362
20110310,1295.11,-0.018871
20110311,1304.28,0.00708
20110314,1296.39,-0.006049
20110315,1281.87,-0.0112
20110316,1256.88,-0.019495
20110317,1273.72,0.013398
20110318,1279.2,0.004302
20110321,1298.38,0.014994
20110322,1293.77,-0.003551
20110323,1297.54,0.002914
20110324,1309.66,0.009341
20110325,1313.8,0.003161
20110328,1310.19,-0.002748
20110329,1319.44,0.00706
20110330,1328.26,0.006685
20110331,1325.83,-0.001829
20110401,1332.41,0.004963
20110404,1332.87,0.000345
20110405,1332.63,-0.00018
20110406,1335.54,0.002184
20110407,1333.51,-0.00152
20110408,1328.17,-0.004004
20110411,1324.46,-0.002793
20110412,1314.16,-0.007777
20110413,1314.41,0.00019
20110414,1314.52,0.000084
20110415,1319.68,0.003925
20110418,1305.14,-0.011018
20110419,1312.62,0.005731
20110420,1330.36,0.013515
20110421,1337.38,0.005277
20110425,1335.25,-0.001593
20110426,1347.24,0.00898
20110427,1355.66,0.00625
20110428,1360.48,0.003555
20110429,1363.61,0.002301
20110502,1361.22,-0.001753
20110503,1356.62,-0.003379
20110504,1347.32,-0.006855
20110505,1335.1,-0.00907
20110506,1340.2,0.00382
20110509,1346.29,0.004544
20110510,1357.16,0.008074
20110511,1342.08,-0.011111
20110512,1348.65,0.004895
20110513,1337.77,-0.008067
20110516,1329.47,-0.006204
20110517,1328.98,-0.000369
20110518,1340.68,0.008804
20110519,1343.6,0.002178
20110520,1333.27,-0.007688
20110523,1317.37,-0.011926
20110524,1316.28,-0.000827
20110525,1320.47,0.003183
20110526,1325.69,0.003953
20110527,1331.1,0.004081
20110531,1345.2,0.010593
20110601,1314.55,-0.022785
20110602,1312.94,-0.001225
20110603,1300.16,-0.009734
20110606,1286.17,-0.01076
20110607,1284.94,-0.000956
20110608,1279.56,-0.004187
20110609,1289,0.007378
20110610,1270.98,-0.01398
20110613,1271.83,0.000669
20110614,1287.87,0.012612
20110615,1265.42,-0.017432
20110616,1267.64,0.001754
20110617,1271.5,0.003045
20110620,1278.36,0.005395
20110621,1295.52,0.013423
20110622,1287.14,-0.006468
20110623,1283.5,-0.002828
20110624,1268.45,-0.011726
20110627,1280.1,0.009184
20110628,1296.67,0.012944
20110629,1307.41,0.008283
20110630,1320.64,0.010119
20110701,1339.67,0.01441
20110705,1337.88,-0.001336
20110706,1339.22,0.001002
20110707,1353.22,0.010454
20110708,1343.8,-0.006961
20110711,1319.49,-0.01809
20110712,1313.64,-0.004434
20110713,1317.72,0.003106
20110714,1308.87,-0.006716
20110715,1316.14,0.005554
20110718,1305.44,-0.00813
20110719,1326.73,0.016309
20110720,1325.84,-0.000671
20110721,1343.8,0.013546
20110722,1345.02,0.000908
20110725,1337.43,-0.005643
20110726,1331.94,-0.004105
20110727,1304.89,-0.020309
20110728,1300.67,-0.003234
20110729,1292.28,-0.006451
20110801,1286.94,-0.004132
20110802,1254.05,-0.025557
20110803,1260.34,0.005016
20110804,1200.07,-0.04782
20110805,1199.38,-0.000575
20110808,1119.46,-0.066634
20110809,1172.53,0.047407
20110810,1120.76,-0.044152
20110811,1172.64,0.04629
20110812,1178.81,0.005262
20110815,1204.49,0.021785
20110816,1192.76,-0.009739
20110817,1193.89,0.000947
20110818,1140.65,-0.044594
20110819,1123.53,-0.015009
20110822,1123.82,0.000258
20110823,1162.35,0.034285
20110824,1177.6,0.01312
20110825,1159.27,-0.015566
20110826,1176.8,0.015122
20110829,1210.08,0.02828
20110830,1212.92,0.002347
20110831,1218.89,0.004922
20110901,1204.42,-0.011871
20110902,1173.97,-0.025282
20110906,1165.24,-0.007436
20110907,1198.62,0.028646
20110908,1185.9,-0.010612
20110909,1154.23,-0.026705
20110912,1162.27,0.006966
20110913,1172.87,0.00912
20110914,1188.68,0.01348
20110915,1209.11,0.017187
20110916,1216.01,0.005707
20110919,1204.09,-0.009803
20110920,1202.09,-0.001661
20110921,1166.76,-0.02939
20110922,1129.56,-0.031883
20110923,1136.43,0.006082
20110926,1162.95,0.023336
20110927,1175.38,0.010688
20110928,1151.06,-0.020691
20110929,1160.4,0.008114
20110930,1131.42,-0.024974
20111003,1099.23,-0.028451
20111004,1123.95,0.022488
20111005,1144.03,0.017866
20111006,1164.97,0.018304
20111007,1155.46,-0.008163
20111010,1194.89,0.034125
20111011,1195.54,0.000544
20111012,1207.25,0.009795
20111013,1203.66,-0.002974
20111014,1224.58,0.01738
20111017,1200.86,-0.01937
20111018,1225.38,0.020419
20111019,1209.88,-0.012649
20111020,1215.39,0.004554
20111021,1238.25,0.018809
20111024,1254.19,0.012873
20111025,1229.05,-0.020045
20111026,1242,0.010537
20111027,1284.59,0.034291
20111028,1285.09,0.000389
20111031,1253.3,-0.024738
20111101,1218.28,-0.027942
20111102,1237.9,0.016105
20111103,1261.15,0.018782
20111104,1253.23,-0.00628
20111107,1261.12,0.006296
20111108,1275.92,0.011736
20111109,1229.1,-0.036695
20111110,1239.69,0.008616
20111111,1263.85,0.019489
20111114,1251.78,-0.00955
20111115,1257.81,0.004817
20111116,1236.91,-0.016616
20111117,1216.13,-0.0168
20111118,1215.65,-0.000395
20111121,1192.98,-0.018648
20111122,1188.04,-0.004141
20111123,1161.79,-0.022095
20111125,1158.67,-0.002686
20111128,1192.55,0.02924
20111129,1195.19,0.002214
20111130,1246.96,0.043315
20111201,1244.58,-0.001909
20111202,1244.28,-0.000241
20111205,1257.08,0.010287
20111206,1258.47,0.001106
20111207,1261.01,0.002018
20111208,1234.35,-0.021142
20111209,1255.19,0.016883
20111212,1236.47,-0.014914
20111213,1225.73,-0.008686
20111214,1211.82,-0.011348
20111215,1215.75,0.003243
20111216,1219.66,0.003216
20111219,1205.35,-0.011733
20111220,1241.3,0.029825
20111221,1243.72,0.00195
20111222,1254,0.008266
20111223,1265.33,0.009035
20111227,1265.43,0.000079
20111228,1249.64,-0.012478
20111229,1263.02,0.010707
20111230,1257.6,-0.004291
20120103,1277.06,0.015474
20120104,1277.3,0.000188
20120105,1281.06,0.002944
20120106,1277.81,-0.002537
20120109,1280.7,0.002262
20120110,1292.08,0.008886
20120111,1292.48,0.00031
20120112,1295.5,0.002337
20120113,1289.09,-0.004948
20120117,1293.67,0.003553
20120118,1308.04,0.011108
20120119,1314.5,0.004939
20120120,1315.38,0.000669
20120123,1316,0.000471
20120124,1314.65,-0.001026
20120125,1326.05,0.008672
20120126,1318.43,-0.005746
20120127,1316.33,-0.001593
20120130,1313.01,-0.002522
20120131,1312.41,-0.000457
20120201,1324.09,0.0089
20120202,1325.54,0.001095
20120203,1344.9,0.014605
20120206,1344.33,-0.000424
20120207,1347.05,0.002023
20120208,1349.96,0.00216
20120209,1351.95,0.001474
20120210,1342.64,-0.006886
20120213,1351.77,0.0068
20120214,1350.5,-0.00094
20120215,1343.23,-0.005383
20120216,1358.04,0.011026
20120217,1361.23,0.002349
20120221,1362.21,0.00072
20120222,1357.66,-0.00334
20120223,1363.46,0.004272
20120224,1365.74,0.001672
20120227,1367.59,0.001355
20120228,1372.18,0.003356
20120229,1365.68,-0.004737
20120301,1374.09,0.006158
20120302,1369.63,-0.003246
20120305,1364.33,-0.00387
20120306,1343.36,-0.01537
20120307,1352.63,0.006901
20120308,1365.91,0.009818
20120309,1370.87,0.003631
20120312,1371.09,0.00016
20120313,1395.95,0.018132
20120314,1394.28,-0.001196
20120315,1402.6,0.005967
20120316,1404.17,0.001119
20120319,1409.75,0.003974
20120320,1405.52,-0.003001
20120321,1402.89,-0.001871
20120322,1392.78,-0.007207
20120323,1397.11,0.003109
20120326,1416.51,0.013886
20120327,1412.52,-0.002817
20120328,1405.54,-0.004942
20120329,1403.28,-0.001608
20120330,1408.47,0.003698
20120402,1419.04,0.007505
20120403,1413.38,-0.003989
20120404,1398.96,-0.010202
20120405,1398.08,-0.000629
20120409,1382.2,-0.011358
20120410,1358.59,-0.017081
20120411,1368.71,0.007449
20120412,1387.57,0.013779
20120413,1370.26,-0.012475
20120416,1369.57,-0.000504
20120417,1390.78,0.015487
20120418,1385.14,-0.004055
20120419,1376.92,-0.005934
20120420,1378.53,0.001169
20120423,1366.94,-0.008408
20120424,1371.97,0.00368
20120425,1390.69,0.013645
20120426,1399.98,0.00668
20120427,1403.36,0.002414
20120430,1397.91,-0.003884
20120501,1405.82,0.005658
20120502,1402.31,-0.002497
20120503,1391.57,-0.007659
20120504,1369.1,-0.016147
20120507,1369.58,0.000351
20120508,1363.72,-0.004279
20120509,1354.58,-0.006702
20120510,1357.99,0.002517
20120511,1353.39,-0.003387
20120514,1338.35,-0.011113
20120515,1330.66,-0.005746
20120516,1324.8,-0.004404
20120517,1304.86,-0.015051
20120518,1295.22,-0.007388
20120521,1315.99,0.016036
20120522,1316.63,0.000486
20120523,1318.86,0.001694
20120524,1320.68,0.00138
20120525,1317.82,-0.002166
20120529,1332.42,0.011079
20120530,1313.32,-0.014335
20120531,1310.33,-0.002277
20120601,1278.04,-0.024643
20120604,1278.18,0.00011
20120605,1285.5,0.005727
20120606,1315.13,0.023049
20120607,1314.99,-0.000106
20120608,1325.66,0.008114
20120611,1308.93,-0.01262
20120612,1324.18,0.011651
20120613,1314.88,-0.007023
20120614,1329.1,0.010815
20120615,1342.84,0.010338
20120618,1344.78,0.001445
20120619,1357.98,0.009816
20120620,1355.69,-0.001686
20120621,1325.51,-0.022262
20120622,1335.02,0.007175
20120625,1313.72,-0.015955
20120626,1319.99,0.004773
20120627,1331.85,0.008985
20120628,1329.04,-0.00211
20120629,1362.16,0.02492
20120702,1365.51,0.002459
20120703,1374.02,0.006232
20120705,1367.58,-0.004687
20120706,1354.68,-0.009433
20120709,1352.46,-0.001639
20120710,1341.47,-0.008126
20120711,1341.45,-0.000015
20120712,1334.76,-0.004987
20120713,1356.78,0.016497
20120716,1353.64,-0.002314
20120717,1363.67,0.00741
20120718,1372.78,0.006681
20120719,1376.51,0.002717
20120720,1362.66,-0.010062
20120723,1350.52,-0.008909
20120724,1338.31,-0.009041
20120725,1337.89,-0.000314
20120726,1360.02,0.016541
20120727,1385.97,0.019081
20120730,1385.3,-0.000483
20120731,1379.32,-0.004317
20120801,1375.14,-0.00303
20120802,1365,-0.007374
20120803,1390.99,0.01904
20120806,1394.23,0.002329
20120807,1401.35,0.005107
20120808,1402.22,0.000621
20120809,1402.8,0.000414
20120810,1405.87,0.002188
20120813,1404.11,-0.001252
20120814,1403.93,-0.000128
20120815,1405.53,0.00114
20120816,1415.51,0.007101
20120817,1418.16,0.001872
20120820,1418.13,-0.000021
20120821,1413.17,-0.003498
20120822,1413.49,0.000226
20120823,1402.08,-0.008072
20120824,1411.13,0.006455
20120827,1410.44,-0.000489
20120828,1409.3,-0.000808
20120829,1410.49,0.000844
20120830,1399.48,-0.007806
20120831,1406.58,0.005073
20120904,1404.94,-0.001166
20120905,1403.44,-0.001068
20120906,1432.12,0.020436
20120907,1437.92,0.00405
20120910,1429.08,-0.006148
20120911,1433.56,0.003135
20120912,1436.56,0.002093
20120913,1459.99,0.01631
20120914,1465.77,0.003959
20120917,1461.19,-0.003125
20120918,1459.32,-0.00128
20120919,1461.05,0.001185
20120920,1460.26,-0.000541
20120921,1460.15,-0.000075
20120924,1456.89,-0.002233
20120925,1441.59,-0.010502
20120926,1433.32,-0.005737
20120927,1447.15,0.009649
20120928,1440.67,-0.004478
20121001,1444.49,0.002652
20121002,1445.75,0.000872
20121003,1450.99,0.003624
20121004,1461.4,0.007174
20121005,1460.93,-0.000322
20121008,1455.88,-0.003457
20121009,1441.48,-0.009891
20121010,1432.56,-0.006188
20121011,1432.84,0.000195
20121012,1428.59,-0.002966
20121015,1440.13,0.008078
20121016,1454.92,0.01027
20121017,1460.91,0.004117
20121018,1457.34,-0.002444
20121019,1433.19,-0.016571
20121022,1433.82,0.00044
20121023,1413.11,-0.014444
20121024,1408.75,-0.003085
20121025,1412.97,0.002996
20121026,1411.94,-0.000729
20121031,1412.16,0.000156
20121101,1427.59,0.010927
20121102,1414.2,-0.009379
20121105,1417.26,0.002164
20121106,1428.39,0.007853
20121107,1394.53,-0.023705
20121108,1377.51,-0.012205
20121109,1379.85,0.001699
20121112,1380.03,0.00013
20121113,1374.53,-0.003985
20121114,1355.49,-0.013852
20121115,1353.33,-0.001594
20121116,1359.88,0.00484
20121119,1386.89,0.019862
20121120,1387.81,0.000663
20121121,1391.03,0.00232
20121123,1409.15,0.013026
20121126,1406.29,-0.00203
20121127,1398.94,-0.005227
20121128,1409.93,0.007856
20121129,1415.95,0.00427
20121130,1416.18,0.000162
20121203,1409.46,-0.004745
20121204,1407.05,-0.00171
20121205,1409.28,0.001585
20121206,1413.94,0.003307
20121207,1418.07,0.002921
20121210,1418.55,0.000338
20121211,1427.84,0.006549
20121212,1428.48,0.000448
20121213,1419.45,-0.006321
20121214,1413.58,-0.004135
20121217,1430.36,0.011871
20121218,1446.79,0.011487
20121219,1435.81,-0.007589
20121220,1443.69,0.005488
20121221,1430.15,-0.009379
20121224,1426.66,-0.00244
20121226,1419.83,-0.004787
20121227,1418.1,-0.001218
20121228,1402.43,-0.01105
20121231,1426.19,0.016942
20130102,1462.42,0.025403
20130103,1459.37,-0.002086
20130104,1466.47,0.004865
20130107,1461.89,-0.003123
20130108,1457.15,-0.003242
20130109,1461.02,0.002656
20130110,1472.12,0.007597
20130111,1472.05,-0.000048
20130114,1470.68,-0.000931
20130115,1472.34,0.001129
20130116,1472.63,0.000197
20130117,1480.94,0.005643
20130118,1485.98,0.003403
20130122,1492.56,0.004428
20130123,1494.81,0.001507
20130124,1494.82,0.000007
20130125,1502.96,0.005445
20130128,1500.18,-0.00185
20130129,1507.84,0.005106
20130130,1501.96,-0.0039
20130131,1498.11,-0.002563
20130201,1513.17,0.010053
20130204,1495.71,-0.011539
20130205,1511.29,0.010416
20130206,1512.12,0.000549
20130207,1509.39,-0.001805
20130208,1517.93,0.005658
20130211,1517.01,-0.000606
20130212,1519.43,0.001595
20130213,1520.33,0.000592
20130214,1521.38,0.000691
20130215,1519.79,-0.001045
20130219,1530.94,0.007337
20130220,1511.95,-0.012404
20130221,1502.42,-0.006303
20130222,1515.6,0.008773
20130225,1487.85,-0.01831
20130226,1496.94,0.006109
20130227,1515.99,0.012726
20130228,1514.68,-0.000864
20130301,1518.2,0.002324
20130304,1525.2,0.004611
20130305,1539.79,0.009566
20130306,1541.46,0.001085
20130307,1544.26,0.001816
20130308,1551.18,0.004481
20130311,1556.22,0.003249
20130312,1552.48,-0.002403
20130313,1554.52,0.001314
20130314,1563.23,0.005603
20130315,1560.7,-0.001618
20130318,1552.1,-0.00551
20130319,1548.34,-0.002423
20130320,1558.71,0.006697
20130321,1545.8,-0.008282
20130322,1556.89,0.007174
20130325,1551.69,-0.00334
20130326,1563.77,0.007785
20130327,1562.85,-0.000588
20130328,1569.19,0.004057
20130401,1562.17,-0.004474
20130402,1570.25,0.005172
20130403,1553.69,-0.010546
20130404,1559.98,0.004048
20130405,1553.28,-0.004295
20130408,1563.07,0.006303
20130409,1568.61,0.003544
20130410,1587.73,0.012189
20130411,1593.37,0.003552
20130412,1588.85,-0.002837
20130415,1552.36,-0.022966
20130416,1574.57,0.014307
20130417,1552.01,-0.014328
20130418,1541.61,-0.006701
20130419,1555.25,0.008848
20130422,1562.5,0.004662
20130423,1578.78,0.010419
20130424,1578.79,0.000006
20130425,1585.16,0.004035
20130426,1582.24,-0.001842
20130429,1593.61,0.007186
20130430,1597.57,0.002485
20130501,1582.7,-0.009308
20130502,1597.59,0.009408
20130503,1614.42,0.010535
20130506,1617.5,0.001908
20130507,1625.96,0.00523
20130508,1632.69,0.004139
20130509,1626.67,-0.003687
20130510,1633.7,0.004322
20130513,1633.77,0.000043
20130514,1650.34,0.010142
20130515,1658.78,0.005114
20130516,1650.47,-0.00501
20130517,1667.47,0.0103
20130520,1666.29,-0.000708
20130521,1669.16,0.001722
20130522,1655.35,-0.008274
20130523,1650.51,-0.002924
20130524,1649.6,-0.000551
20130528,1660.06,0.006341
20130529,1648.36,-0.007048
20130530,1654.41,0.00367
20130531,1630.74,-0.014307
20130603,1640.42,0.005936
20130604,1631.38,-0.005511
20130605,1608.9,-0.01378
20130606,1622.56,0.00849
20130607,1643.38,0.012832
20130610,1642.81,-0.000347
20130611,1626.13,-0.010153
20130612,1612.52,-0.00837
20130613,1636.36,0.014784
20130614,1626.73,-0.005885
20130617,1639.04,0.007567
20130618,1651.81,0.007791
20130619,1628.93,-0.013851
20130620,1588.19,-0.02501
20130621,1592.43,0.00267
20130624,1573.09,-0.012145
20130625,1588.03,0.009497
20130626,1603.26,0.00959
20130627,1613.2,0.0062
20130628,1606.28,-0.00429
20130701,1614.96,0.005404
20130702,1614.08,-0.000545
20130703,1615.41,0.000824
20130705,1631.89,0.010202
20130708,1640.46,0.005252
20130709,1652.32,0.00723
20130710,1652.62,0.000182
20130711,1675.02,0.013554
20130712,1680.19,0.003087
20130715,1682.5,0.001375
20130716,1676.26,-0.003709
20130717,1680.91,0.002774
20130718,1689.37,0.005033
20130719,1692.09,0.00161
20130722,1695.53,0.002033
20130723,1692.39,-0.001852
20130724,1685.94,-0.003811
20130725,1690.25,0.002556
20130726,1691.65,0.000828
20130729,1685.33,-0.003736
20130730,1685.96,0.000374
20130731,1685.73,-0.000136
20130801,1706.87,0.012541
20130802,1709.67,0.00164
20130805,1707.14,-0.00148
20130806,1697.37,-0.005723
20130807,1690.91,-0.003806
20130808,1697.48,0.003885
20130809,1691.42,-0.00357
20130812,1689.47,-0.001153
20130813,1694.16,0.002776
20130814,1685.39,-0.005177
20130815,1661.32,-0.014282
20130816,1655.83,-0.003305
20130819,1646.06,-0.0059
20130820,1652.35,0.003821
20130821,1642.8,-0.00578
20130822,1656.96,0.008619
20130823,1663.5,0.003947
20130826,1656.78,-0.00404
20130827,1630.48,-0.015874
20130828,1634.96,0.002748
20130829,1638.17,0.001963
20130830,1632.97,-0.003174
20130903,1639.77,0.004164
20130904,1653.08,0.008117
20130905,1655.08,0.00121
20130906,1655.17,0.000054
20130909,1671.71,0.009993
20130910,1683.99,0.007346
20130911,1689.13,0.003052
20130912,1683.42,-0.00338
20130913,1687.99,0.002715
20130916,1697.6,0.005693
20130917,1704.76,0.004218
20130918,1725.52,0.012178
20130919,1722.34,-0.001843
20130920,1709.91,-0.007217
20130923,1701.84,-0.00472
20130924,1697.42,-0.002597
20130925,1692.77,-0.002739
20130926,1698.67,0.003485
20130927,1691.75,-0.004074
20130930,1681.55,-0.006029
20131001,1695,0.007999
20131002,1693.87,-0.000667
20131003,1678.66,-0.008979
20131004,1690.5,0.007053
20131007,1676.12,-0.008506
20131008,1655.45,-0.012332
20131009,1656.4,0.000574
20131010,1692.56,0.02183
20131011,1703.2,0.006286
20131014,1710.14,0.004075
20131015,1698.06,-0.007064
20131016,1721.54,0.013828
20131017,1733.15,0.006744
20131018,1744.5,0.006549
20131021,1744.66,0.000092
20131022,1754.67,0.005738
20131023,1746.38,-0.004725
20131024,1752.07,0.003258
20131025,1759.77,0.004395
20131028,1762.11,0.00133
20131029,1771.95,0.005584
20131030,1763.31,-0.004876
20131031,1756.54,-0.003839
20131101,1761.64,0.002903
20131104,1767.93,0.003571
20131105,1762.97,-0.002806
20131106,1770.49,0.004266
20131107,1747.15,-0.013183
20131108,1770.61,0.013428
20131111,1771.89,0.000723
20131112,1767.69,-0.00237
20131113,1782,0.008095
20131114,1790.62,0.004837
20131115,1798.18,0.004222
20131118,1791.53,-0.003698
20131119,1787.87,-0.002043
20131120,1781.37,-0.003636
20131121,1795.85,0.008129
20131122,1804.76,0.004961
20131125,1802.48,-0.001263
20131126,1802.75,0.00015
20131127,1807.23,0.002485
20131129,1805.81,-0.000786
20131202,1800.9,-0.002719
20131203,1795.15,-0.003193
20131204,1792.81,-0.001304
20131205,1785.03,-0.00434
20131206,1805.09,0.011238
20131209,1808.37,0.001817
20131210,1802.62,-0.00318
20131211,1782.22,-0.011317
20131212,1775.5,-0.003771
20131213,1775.32,-0.000101
20131216,1786.54,0.00632
20131217,1781,-0.003101
20131218,1810.65,0.016648
20131219,1809.6,-0.00058
20131220,1818.32,0.004819
20131223,1827.99,0.005318
20131224,1833.32,0.002916
20131226,1842.02,0.004745
20131227,1841.4,-0.000337
20131230,1841.07,-0.000179
20131231,1848.36,0.00396
20140102,1831.98,-0.008862
20140103,1831.37,-0.000333
20140106,1826.77,-0.002512
20140107,1837.88,0.006082
20140108,1837.49,-0.000212
20140109,1838.13,0.000348
20140110,1842.37,0.002307
20140113,1819.2,-0.012576
20140114,1838.88,0.010818
20140115,1848.38,0.005166
20140116,1845.89,-0.001347
20140117,1838.7,-0.003895
20140121,1843.8,0.002774
20140122,1844.86,0.000575
20140123,1828.46,-0.00889
20140124,1790.29,-0.020875
20140127,1781.56,-0.004876
20140128,1792.5,0.006141
20140129,1774.2,-0.010209
20140130,1794.19,0.011267
20140131,1782.59,-0.006465
20140203,1741.89,-0.022832
20140204,1755.2,0.007641
20140205,1751.64,-0.002028
20140206,1773.43,0.01244
20140207,1797.02,0.013302
20140210,1799.84,0.001569
20140211,1819.75,0.011062
20140212,1819.26,-0.000269
20140213,1829.83,0.00581
20140214,1838.63,0.004809
20140218,1840.76,0.001158
20140219,1828.75,-0.006524
20140220,1839.78,0.006031
20140221,1836.25,-0.001919
20140224,1847.61,0.006187
20140225,1845.12,-0.001348
20140226,1845.16,0.000022
20140227,1854.29,0.004948
20140228,1859.45,0.002783
20140303,1845.73,-0.007379
20140304,1873.91,0.015268
20140305,1873.81,-0.000053
20140306,1877.03,0.001718
20140307,1878.04,0.000538
20140310,1877.17,-0.000463
20140311,1867.63,-0.005082
20140312,1868.2,0.000305
20140313,1846.34,-0.011701
20140314,1841.13,-0.002822
20140317,1858.83,0.009614
20140318,1872.25,0.00722
20140319,1860.77,-0.006132
20140320,1872.01,0.006041
20140321,1866.52,-0.002933
20140324,1857.44,-0.004865
20140325,1865.62,0.004404
20140326,1852.56,-0.007
20140327,1849.04,-0.0019
20140328,1857.62,0.00464
20140331,1872.34,0.007924
20140401,1885.52,0.007039
20140402,1890.9,0.002853
20140403,1888.77,-0.001126
20140404,1865.09,-0.012537
20140407,1845.04,-0.01075
20140408,1851.96,0.003751
20140409,1872.18,0.010918
20140410,1833.08,-0.020885
20140411,1815.69,-0.009487
20140414,1830.61,0.008217
20140415,1842.98,0.006757
20140416,1862.31,0.010488
20140417,1864.85,0.001364
20140421,1871.89,0.003775
20140422,1879.55,0.004092
20140423,1875.39,-0.002213
20140424,1878.61,0.001717
20140425,1863.4,-0.008096
20140428,1869.43,0.003236
20140429,1878.33,0.004761
20140430,1883.95,0.002992
20140501,1883.68,-0.000143
20140502,1881.14,-0.001348
20140505,1884.66,0.001871
20140506,1867.72,-0.008988
20140507,1878.21,0.005616
20140508,1875.63,-0.001374
20140509,1878.48,0.001519
20140512,1896.65,0.009673
20140513,1897.45,0.000422
20140514,1888.53,-0.004701
20140515,1870.85,-0.009362
20140516,1877.86,0.003747
20140519,1885.08,0.003845
20140520,1872.83,-0.006498
20140521,1888.03,0.008116
20140522,1892.49,0.002362
20140523,1900.53,0.004248
20140527,1911.91,0.005988
20140528,1909.78,-0.001114
20140529,1920.03,0.005367
20140530,1923.57,0.001844
20140602,1924.97,0.000728
20140603,1924.24,-0.000379
20140604,1927.88,0.001892
20140605,1940.46,0.006525
20140606,1949.44,0.004628
20140609,1951.27,0.000939
20140610,1950.79,-0.000246
20140611,1943.89,-0.003537
20140612,1930.11,-0.007089
20140613,1936.16,0.003135
20140616,1937.78,0.000837
20140617,1941.99,0.002173
20140618,1956.98,0.007719
20140619,1959.48,0.001277
20140620,1962.87,0.00173
20140623,1962.61,-0.000132
20140624,1949.98,-0.006435
20140625,1959.53,0.004897
20140626,1957.22,-0.001179
20140627,1960.96,0.001911
20140630,1960.23,-0.000372
20140701,1973.32,0.006678
20140702,1974.62,0.000659
20140703,1985.44,0.00548
20140707,1977.65,-0.003924
