ticker,date,price
MTH,10/10/29,18.31
MTH,10/11/30,18.97
MTH,10/12/31,22.2
MTH,11/1/31,22.96
MTH,11/2/28,25.81
MTH,11/3/31,24.13
MTH,11/4/29,23.91
MTH,11/5/31,25
MTH,11/6/30,22.56
MTH,11/7/29,21.85
MTH,11/8/31,18.73
MTH,11/9/30,15.14
MTH,11/10/31,17.75
MTH,11/11/30,21.82
MTH,11/12/30,23.19
MTH,12/1/31,24.2
MTH,12/2/29,25.89
MTH,12/3/30,27.06
MTH,12/4/30,28.39
MTH,12/5/31,30.01
MTH,12/6/29,33.94
MTH,12/7/31,35.1
MTH,12/8/31,37.27
MTH,12/9/28,38.03
MTH,12/10/31,36.98
MTH,12/11/30,35.02
MTH,12/12/31,37.35
MTH,13/1/31,44.24
MTH,13/2/28,40.49
MTH,13/3/29,46.86
MTH,13/4/30,48.79
MTH,13/5/31,47.36
MTH,13/6/28,43.36
MTH,13/7/31,45.26
MTH,13/8/30,39.92
MTH,13/9/30,42.95
MTH,13/10/31,45.39
MTH,13/11/29,43.58
MTH,13/12/31,47.99
MTH,14/1/31,48.57
MTH,14/2/28,48.21
MTH,14/3/31,41.88
MTH,14/4/30,38.58
MTH,14/5/30,40.11
MTH,14/6/30,42.21
MTH,14/7/31,38.3
MTH,14/8/29,41.27
MTH,14/9/30,35.5
MTH,14/10/31,36.79
MTH,14/11/28,39.22
MTH,14/12/31,35.99
MTH,15/1/30,36.41
MTH,15/2/27,44.51
MTH,15/3/31,48.64
MTH,15/4/30,42.77
MTH,15/5/29,43.86
MTH,15/6/30,47.09
MTH,15/7/31,45.1
MTH,15/8/31,42.14
MTH,15/9/30,36.52
MTH,15/10/30,35.26
MTH,15/11/30,37.31
MTH,15/12/31,33.99
MTH,16/1/29,33.01
MTH,16/2/29,32.47
MTH,16/3/31,36.46
MTH,16/4/29,34.03
MTH,16/5/31,36.49
MTH,16/6/30,37.54
MTH,16/7/29,36.39
MTH,16/8/31,35.9
MTH,16/9/30,34.7
MTH,16/10/31,30.95
MTH,16/11/30,36.05
MTH,16/12/30,34.8
MTH,17/1/31,36.75
MTH,17/2/28,35.55
MTH,17/3/31,36.8
MTH,17/4/28,38.95
MTH,17/5/31,39.9
MTH,17/6/30,42.2
MTH,17/7/31,40.75
MTH,17/8/31,40.7
MTH,17/9/29,44.4
MTH,17/10/31,48.7
MTH,17/11/30,54.95
MTH,17/12/29,51.2
MTH,18/1/31,47.45
MTH,18/2/28,42.4
MTH,18/3/30,45.25
MTH,18/4/30,44.5
MTH,18/5/31,45.25
MTH,18/6/29,43.95
MTH,18/7/31,43.15
MTH,18/8/31,43.15
MTH,18/9/28,39.9
MTH,18/10/31,37.25
MTH,18/11/30,38.25
MTH,18/12/31,36.72
